제목,링크,날짜
[안전쏙] 화물자동차(싣거나 내리는 작업),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45935&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(적재함),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45934&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(후진 시 주의),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45933&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(밀림방지 조치),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45932&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(유자격자 운전 및 이탈 시 조치),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45931&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 식품가공용기계,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45928&codeCd=N000001&codeSeq=1110100,20231231
[안전쏙] 산업용로봇,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45927&codeCd=N000001&codeSeq=1110100,20231231
[이지애의 안전있수다] 컨베이어 벨트 끼임 재해예방,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45913&codeCd=N000001&codeSeq=1110100,20231231
[이지애의 안전있수다] 지게차 재해예방(화물 적재),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45907&codeCd=N000001&codeSeq=1100000,20231231
위험성평가 절차별 실천 방법(제조업편) 동영상,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45884&codeCd=N000001&codeSeq=1110100,20231228
[체험실습형VR]산업용로봇 끼임 재해,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45540&codeCd=N000001&codeSeq=1110100,20231124
[Quick Message] 2023-2호 설비ㆍ기계 유지보수 중 끼임으로 인한 사망사고 연속 발생,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45043&codeCd=N000001&codeSeq=1110100,20230428
[모아서 보는] 굴착기 재해예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44746&codeCd=N000001&codeSeq=1120000,20230203
[특별교육] 선박 하역 작업,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44598&codeCd=N000001&codeSeq=1990000,20230102
[업종재해예방] 서비스업 재해예방,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44665&codeCd=N000001&codeSeq=1150100,20221228
[VR] 컨베이어 수리 중 끼임 발생! 각자의 시선으로 보는 사고사례 <컨베이어 편>,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44692&codeCd=N000001&codeSeq=1110100,20221214
"[VR] 누구에게나 반복되는 사고, 사고도돌이표 <고소작업대 편>",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44691&codeCd=N000001&codeSeq=1120000,20221214
[한 눈에 보는] 주요 보호구 착용 길잡이 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44558&codeCd=N000001&codeSeq=1100000,20221213
[한 눈에 보는] 화물차 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44556&codeCd=N000001&codeSeq=1100000,20221213
[한 눈에 보는] 산업용로봇 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44555&codeCd=N000001&codeSeq=1110100,20221213
[한 눈에 보는] 건설업 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44554&codeCd=N000001&codeSeq=1120000,20221213
[한 눈에 보는] 지게차 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44550&codeCd=N000001&codeSeq=1100000,20221213
건물관리업 안전보건 길잡이,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44374&codeCd=N000001&codeSeq=1150100,20221110
"[VR] 누구에게나 반복되는 사고, 사고도돌이표 <천장크레인편>",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44368&codeCd=N000001&codeSeq=1110100,20221020
2022 위험기계기구 컨베이어 재해예방 OPS 및 안전점검표,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44224&codeCd=N000001&codeSeq=1110100,20220927
[안전보건공단X박은영] 사출성형기 끼임 재해예방,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44239&codeCd=N000001&codeSeq=1110100,20220905
"자동차 배출가스검사, 시동불량 정비중 사망사고 발생경보 안내",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44251&codeCd=N000001&codeSeq=1150100,20220902
(발간안내)2022년 월간 안전보건 2월호 ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43906&codeCd=N000001&codeSeq=1100000,20220128
(발간안내)2022년 월간 안전보건 1월호 ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43864&codeCd=N000001&codeSeq=1100000,20220103
2021 사례로 보는 중대재해예방 가이드,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43827&codeCd=N000001&codeSeq=1100000,20211223
[VR] 지게차! 사고사례를 통한 작업계획서 알아보기!  ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43783&codeCd=N000001&codeSeq=1110100,20211208
조선업 안전관리모델_엔진기계공,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43649&codeCd=N000001&codeSeq=1110100,20211208
"제조업 작은설비 끼임, 낮은높이 추락 사고 예방 OPS",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43659&codeCd=N000001&codeSeq=1110100,20211207
(발간안내)2021년 월간 안전보건 12월호 ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43723&codeCd=N000001&codeSeq=1100000,20211124
[Quick Message] 폐기물처리용 컨베이어 끼임 사망사고 연속발생,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43674&codeCd=N000001&codeSeq=1150100,20211118
2022년 달력 핸드폰 잠금화면,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43601&codeCd=N000001&codeSeq=1100000,20211105
2022년 달력 PC 배경화면,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43600&codeCd=N000001&codeSeq=1100000,20211105
2022년 벽걸이/액자용 달력,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43599&codeCd=N000001&codeSeq=1100000,20211102
2022년 탁상용 달력,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43598&codeCd=N000001&codeSeq=1100000,20211102
[Quick Message] 공작기계 작업/점검 중 사망사고 연속 발생,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43561&codeCd=N000001&codeSeq=1110100,20211027
산업용리프트 자진신고 및 집중단속 기간 운영,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43532&codeCd=N000001&codeSeq=1100000,20211021
[항만하역 재해사례] 백(Bag) 컨테이너 선적작업 중 선박홀드와 화물 사이에 끼임,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43517&codeCd=N000001&codeSeq=1990000,20211021
[항만하역 재해사례] 컨베이어 주변 정리정돈 및 작동확인 중 끼임,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43510&codeCd=N000001&codeSeq=1990000,20211021
항만하역업 안전보건교육 교안(PPT),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43526&codeCd=N000001&codeSeq=1150100,20211007
(캠페인_끼임추락) 산업안전 위험현장 집중단속 안내,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43495&codeCd=N000001&codeSeq=1110100,20210927
(끼임)3대 안전조치 미준수 사업장 집중단속 안내 및 자율점검표 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43461&codeCd=N000001&codeSeq=1110100,20210915
(캠페인) 3대 안전수칙 미준수 사업장 집중단속 대형 현수막,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43453&codeCd=N000001&codeSeq=1110100,20210914
"[안전보건VR] 나를 살린 꿈 프레스 끼임, 다시 주어진 기회!",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43454&codeCd=N000001&codeSeq=1110100,20210902
FRC 적재작업 가이드 및 자율점검표 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43331&codeCd=N000001&codeSeq=1150100,20210830
울산항 재해 및 아차사고 사례집,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43407&codeCd=N000001&codeSeq=1990000,20210812
"(캠페인_끼임) 작업 전 10분 안전점검, 당신의 생명을 지킵니다! 대형 현수막",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43405&codeCd=N000001&codeSeq=1110100,20210811
<한국동서발전> 발전소 안전보건 VR콘텐츠 6종,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43378&codeCd=N000001&codeSeq=1110100,20210722
산업용(일반작업용)리프트 점검 및 수리 작업안전 가이드 및 점검표 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43370&codeCd=N000001&codeSeq=1100000,20210720
보호구 착용상태 확인 ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43353&codeCd=N000001&codeSeq=1100000,20210716
보호구 착용 (아맞다 보호구!) ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43352&codeCd=N000001&codeSeq=1100000,20210716
실습실 안전수칙(기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43349&codeCd=N000001&codeSeq=1110100,20210716
환경미화 종사자 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43348&codeCd=N000001&codeSeq=1110100,20210716
물류센터 종사자 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43347&codeCd=N000001&codeSeq=1150100,20210716
지게차 끼임사고 예방(리플릿),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43359&codeCd=N000001&codeSeq=1100000,20210708
산재예방시설 융자금 지원사업 안내광고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43277&codeCd=N000001&codeSeq=1100000,20210708
(캠페인)「추락끼임 위험 사업장 전국 일제점검」대형 현수막,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43358&codeCd=N000001&codeSeq=1110100,20210701
(캠페인) 추락·끼임사고 예방 일제점검 안내 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43333&codeCd=N000001&codeSeq=1110100,20210701
"[안전송 with 박현빈] \3대 안전수칙 준수\""로 산업재해 한 판 뜨자!""",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43345&codeCd=N000001&codeSeq=1100000,20210629
(폐기물 운반트럭) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43313&codeCd=N000001&codeSeq=1110100,20210623
(고소작업대) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43312&codeCd=N000001&codeSeq=1110100,20210623
(혼합기) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43311&codeCd=N000001&codeSeq=1110100,20210623
(승강기/리프트) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43310&codeCd=N000001&codeSeq=1110100,20210623
(프레스) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43309&codeCd=N000001&codeSeq=1110100,20210623
(사출성형기) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43308&codeCd=N000001&codeSeq=1110100,20210623
(산업용 로봇) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43307&codeCd=N000001&codeSeq=1110100,20210623
(지게차/차량계 건설기계) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43306&codeCd=N000001&codeSeq=1110100,20210623
(크레인) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43305&codeCd=N000001&codeSeq=1110100,20210623
(컨베이어) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43304&codeCd=N000001&codeSeq=1110100,20210623
끼임사고 예방 안전수칙(LOTO 절차) 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43303&codeCd=N000001&codeSeq=1110100,20210623
산업재해예방을 위한 OPS (산업용로봇),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43200&codeCd=N000001&codeSeq=1110100,20210617
산업재해예방을 위한 OPS (전단기),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43199&codeCd=N000001&codeSeq=1110100,20210617
산업재해예방을 위한 OPS (프레스),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43198&codeCd=N000001&codeSeq=1110100,20210617
산업재해예방을 위한 OPS (이동식크레인),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43197&codeCd=N000001&codeSeq=1110100,20210617
산업재해예방을 위한 OPS (컨베이어),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43196&codeCd=N000001&codeSeq=1110100,20210617
산업재해예방을 위한 OPS (사출성형기),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43195&codeCd=N000001&codeSeq=1110100,20210617
산업재해예방을 위한 OPS (리프트),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43194&codeCd=N000001&codeSeq=1110100,20210617
산업재해예방을 위한 OPS (크레인),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43193&codeCd=N000001&codeSeq=1110100,20210617
사고다발 위험 설비 Key message(산업용로봇),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43192&codeCd=N000001&codeSeq=1110100,20210617
사고다발 위험 설비 Key message(전단기),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43191&codeCd=N000001&codeSeq=1110100,20210617
사고다발 위험 설비 Key message(프레스),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43190&codeCd=N000001&codeSeq=1110100,20210617
사고다발 위험 설비 Key message(컨베이어),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43187&codeCd=N000001&codeSeq=1110100,20210617
사고다발 위험 설비 Key message(사출성형기),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43186&codeCd=N000001&codeSeq=1110100,20210617
사고다발 위험 설비 Key message(리프트),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43185&codeCd=N000001&codeSeq=1110100,20210617
