제목,링크,날짜
중대사고 이슈리포트(2호),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43177&codeCd=N000001&codeSeq=1100000,20210430
[안전보건공단X광고천재 이제석] 보호구 포스터 8종,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42662&codeCd=N000001&codeSeq=1100000,20210409
고독성 TOP10 화학물질 관리요령 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43027&codeCd=N000001&codeSeq=1100000,20210402
[조우종의 폭풍검색] 폐기물 탱크로리 폭발사고편,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42796&codeCd=N000001&codeSeq=1110100,20210326
[조우종의 폭풍검색] 가연물 화재위험작업,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42794&codeCd=N000001&codeSeq=1120000,20210326
2020년 화학사고 사례연구(화장품 원료 반응 중 반응폭주로 인한 폭발사고),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42208&codeCd=N000001&codeSeq=1110100,20210322
2020년 화학사고 사례연구(스티렌모노머(SM) 혼합물 누출사고),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42207&codeCd=N000001&codeSeq=1110100,20210322
2020년 화학사고 사례연구(인산제조공정 내 황린누출사고),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42206&codeCd=N000001&codeSeq=1110100,20210322
2020년 화학사고 사례연구(열교환기 채널 커버 인화성가스 누출화재사고),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42205&codeCd=N000001&codeSeq=1110100,20210322
2020년 화학사고 사례연구(출하 중 과산화수소 누출 사고),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42204&codeCd=N000001&codeSeq=1110100,20210322
2020년 화학사고 사례연구(정비보수 중 저장탱크 폭발 사고),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42203&codeCd=N000001&codeSeq=1110100,20210322
2020년 화학사고 사례연구(감광제 생산공정 반응기 화재사고),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42202&codeCd=N000001&codeSeq=1110100,20210322
산재예방 연구브리프 제12호,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42437&codeCd=N000001&codeSeq=1100000,20210129
위험기계기구 안전검사 매뉴얼 책자(6.산업용리프트),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42785&codeCd=N000001&codeSeq=1110100,20201230
[카드뉴스] 갑자기 펑! 화재폭발로부터 살아남기,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42434&codeCd=N000001&codeSeq=1100000,20201210
냉동ㆍ물류창고 화재사고예방 매뉴얼,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42525&codeCd=N000001&codeSeq=1100000,20201023
산재예방 연구브리프 제9호,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42400&codeCd=N000001&codeSeq=1110100,20200918
산재예방 연구브리프 제4호,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42359&codeCd=N000001&codeSeq=1100000,20200918
2020년 제1호 안전보건 연구실용화 리포트,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42104&codeCd=N000001&codeSeq=1100000,20200918
[카드뉴스] 당신이 중대재해에 대해 모르는 7가지,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42361&codeCd=N000001&codeSeq=1100000,20200910
2020년 도급사업 안전보건관리 운영 매뉴얼,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42360&codeCd=N000001&codeSeq=1110100,20200903
에어컨 설치수리 안전작업가이드,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42366&codeCd=N000001&codeSeq=1150100,20200828
2020년 공정안전보고서 작성예시집,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42201&codeCd=N000001&codeSeq=1110100,20200827
2020년 화학사고 위험경보제 안내,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42178&codeCd=N000001&codeSeq=1110100,20200804
2020년 공정안전관리(PSM)제도 안내,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42177&codeCd=N000001&codeSeq=1100000,20200804
공정안전보고서 제출대상 유해위험물질 규정량 조정안내 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42171&codeCd=N000001&codeSeq=1100000,20200804
찾아가는 VR 표준교안(제조업),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42383&codeCd=N000001&codeSeq=1110100,20200731
news release (2020-1호)_1,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41942&codeCd=N000001&codeSeq=1100000,20200731
화재알림 대피방송,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42264&codeCd=N000001&codeSeq=1100000,20200706
안전보안관 교육용 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42211&codeCd=N000001&codeSeq=1120000,20200610
건설업 화재폭발사고 예방을 위한 핸드북,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42157&codeCd=N000001&codeSeq=1120000,20200605
안전보건 포스터(화재·폭발),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42143&codeCd=N000001&codeSeq=1100000,20200522
조선업 중대재해사례집,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41982&codeCd=N000001&codeSeq=1110100,20200506
PSM 대상 사업장에서 비일상 작업 시의 재해 조사 연구,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41837&codeCd=N000001&codeSeq=1110100,20191224
(안전보건 OPL) 숙련노동자의 안전한 화학공장 화기작업,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40746&codeCd=N000001&codeSeq=1110100,20191108
(안전보건 OPL) 화학공장 3대 사망사고 예방,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40735&codeCd=N000001&codeSeq=1100000,20191108
(교안)  현장작업자를 위한 화학설비 작업안전,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40782&codeCd=N000001&codeSeq=1110100,20191007
(교안)  현장작업자를 위한 가스용접 작업안전,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40781&codeCd=N000001&codeSeq=1100000,20191007
(교재)  현장작업자를 위한 화학설비 작업안전,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40774&codeCd=N000001&codeSeq=1110100,20191007
(교재)  현장작업자를 위한 가스용접 작업안전,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40773&codeCd=N000001&codeSeq=1100000,20191007
(안전보건포스터) 폐드럼 절단작업 중 폭발,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40702&codeCd=N000001&codeSeq=1100000,20190902
정전기 방전 검지기술 및 관련기기 방폭기술 개발 연구,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40101&codeCd=N000001&codeSeq=1110100,20190808
화학물질 세척작업 안전 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39647&codeCd=N000001&codeSeq=1110100,20190808
폭발성물질 취급에 따른 폭발사고 예방 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39646&codeCd=N000001&codeSeq=1110100,20190808
용융설비 사고 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39645&codeCd=N000001&codeSeq=1110100,20190808
2017 국제 산업안전보건 동향모음집,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39105&codeCd=N000001&codeSeq=1100000,20190808
2018년도 산업안전보건연구 요약집,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40200&codeCd=N000001&codeSeq=1100000,20190807
화학사고 위험경보제 성과분석 및 개선방안 연구,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40050&codeCd=N000001&codeSeq=1110100,20190807
보일러 사고 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39643&codeCd=N000001&codeSeq=1110100,20190806
사망사고 다발 주요 유해위험작업에 대한 작업노동자 긴급 행동 요령,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40603&codeCd=N000001&codeSeq=1100000,20190726
건설업종사자 코호트 구축,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40070&codeCd=N000001&codeSeq=1120000,20190722
직무별 유해위험요인 표준개발 방향에 관한 연구,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=38972&codeCd=N000001&codeSeq=1100000,20190722
밀폐공간 보건작업 프로그램 작성 매뉴얼 연구,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=38695&codeCd=N000001&codeSeq=1100000,20190722
(안전보건스티커) 위험장소 경고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40532&codeCd=N000001&codeSeq=1100000,20190715
(안전보건스티커) 폭발성물질 경고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40520&codeCd=N000001&codeSeq=1100000,20190715
(안전보건스티커) 산화성물질 경고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40519&codeCd=N000001&codeSeq=1110100,20190715
(안전보건스티커) 금연,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40515&codeCd=N000001&codeSeq=1100000,20190715
(안전보건스티커) 출입금지,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40510&codeCd=N000001&codeSeq=1100000,20190715
정비작업 중 화학사고 예방을 위한 경고표지,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40501&codeCd=N000001&codeSeq=1110100,20190619
정비작업 중 화학사고 예방을 위한 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40500&codeCd=N000001&codeSeq=1110100,20190619
건설업 기초안전보건교육 건설공사 안전작업,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40423&codeCd=N000001&codeSeq=1120000,20190516
산업별 재생산업 규모 예측 및 안전보건 기준 개선 연구,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39901&codeCd=N000001&codeSeq=1120000,20190422
"(화재폭발) 계절별, 시기별 위험요인 홍보 포스터(11월)",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40363&codeCd=N000001&codeSeq=1100000,20190404
안전보건 OPL(모음집),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40038&codeCd=N000001&codeSeq=1100000,20181119
[안전보건 OPL]밀폐공간에서의 화재폭발 예방 대책,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39957&codeCd=N000001&codeSeq=1100000,20181119
[안전보건 OPL]건설현장 화재 폭발사고 위험관리,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39956&codeCd=N000001&codeSeq=1120000,20181119
[안전보건 OPL]건설현장 화재 폭발사고 위험관리(용접 용단 작업),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39954&codeCd=N000001&codeSeq=1120000,20181119
[안전보건 OPL]건설현장 화재폭발사고 예방 대책(용접용단 작업),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39953&codeCd=N000001&codeSeq=1120000,20181119
[안전보건 OPL]위험물 안전 관리 수칙(폭발성 물질),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39952&codeCd=N000001&codeSeq=1110100,20181119
[안전보건 OPL]위험물 안전 관리 수칙(인화성고체),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39951&codeCd=N000001&codeSeq=1100000,20181119
[안전보건 OPL]위험물 안전 관리 수칙(유기과산화물),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39950&codeCd=N000001&codeSeq=1110100,20181119
[안전보건 OPL]위험물 안전 관리 수칙(산화성 물질),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39949&codeCd=N000001&codeSeq=1110100,20181119
[안전보건 OPL]위험물 안전 관리 수칙(물반응성 물질),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39948&codeCd=N000001&codeSeq=1100000,20181119
[안전보건 OPL]정비 보수 청소 등 비일상 작업 시 사고예방,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39947&codeCd=N000001&codeSeq=1100000,20181119
[중대재해사례 OPL]LPG-산소 용접기를 사용하여 철제드럼 용단 작업 중 폭발사고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39946&codeCd=N000001&codeSeq=1110100,20181119
[중대재해사례 OPL]철근 용단작업 중 아세틸렌 용기 폭발,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39943&codeCd=N000001&codeSeq=1110100,20181119
[중대재해사례 OPL]알코올 폐기를 위해 불이 있는 철제통에 붓던 중 화재,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39942&codeCd=N000001&codeSeq=1100000,20181119
[중대재해사례 OPL]배관청소를 위한 피그 작업 준비 중 폭발화재,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39941&codeCd=N000001&codeSeq=1100000,20181119
[중대재해사례 OPL]사일로 철거 작업 중 폭발화재,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=39939&codeCd=N000001&codeSeq=1120000,20181119
