제목,링크,날짜
"[한국토지주택공사VR] \지게차 하역 중 자재에 맞음\"" 재해사례 VR콘텐츠""",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=46508&codeCd=N000001&codeSeq=1120000,20241030
"[한국토지주택공사VR] 건설현장 \중장비 근로자 체크리스트\"" VR콘텐츠""",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=46507&codeCd=N000001&codeSeq=1120000,20241030
"[한국토지주택공사VR] \갱폼 낙하 사고\"" 재해사례 VR콘텐츠""",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=46504&codeCd=N000001&codeSeq=1120000,20241030
[안전쏙] 화물자동차(싣거나 내리는 작업),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45935&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(적재함),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45934&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(후진 시 주의),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45933&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(밀림방지 조치),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45932&codeCd=N000001&codeSeq=1100000,20231231
[안전쏙] 화물자동차(유자격자 운전 및 이탈 시 조치),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45931&codeCd=N000001&codeSeq=1100000,20231231
[이지애의 안전있수다] 굴착기 깔림 재해예방(퀵커플러 안전핀 체결),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45911&codeCd=N000001&codeSeq=1120000,20231231
[이지애의 안전있수다] 굴착기 재해예방(사전조사 및 작업계획서),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45909&codeCd=N000001&codeSeq=1120000,20231231
[이지애의 안전있수다] 지게차 깔림 재해예방(제한속도 준수 및 안전벨트 착용),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45908&codeCd=N000001&codeSeq=1100000,20231231
[이지애의 안전있수다] 지게차 재해예방(화물 적재),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45907&codeCd=N000001&codeSeq=1100000,20231231
[체험실습형VR]화물자동차 재해사례,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=45541&codeCd=N000001&codeSeq=1100000,20231124
[모아서 보는] 굴착기 재해예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44746&codeCd=N000001&codeSeq=1120000,20230203
[VR] 산업안전 실제 사고사례 <거푸집동바리 붕괴 편> ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44798&codeCd=N000001&codeSeq=1120000,20230113
[특별교육] 선박 하역 작업,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44598&codeCd=N000001&codeSeq=1990000,20230102
[업종재해예방] 서비스업 재해예방,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44665&codeCd=N000001&codeSeq=1150100,20221228
[VR] 서비스 재해예방 VR 콘텐츠 <건물관리업> ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44693&codeCd=N000001&codeSeq=1150100,20221214
"[VR] 누구에게나 반복되는 사고, 사고도돌이표 <고소작업대 편>",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44691&codeCd=N000001&codeSeq=1120000,20221214
[한 눈에 보는] 이동식비계 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44560&codeCd=N000001&codeSeq=1100000,20221213
[한 눈에 보는] 주요 보호구 착용 길잡이 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44558&codeCd=N000001&codeSeq=1100000,20221213
[한 눈에 보는] 화물차 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44556&codeCd=N000001&codeSeq=1100000,20221213
[한 눈에 보는] 굴착기 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44553&codeCd=N000001&codeSeq=1120000,20221213
[한 눈에 보는] 지게차 주요 작업안전수칙 포스터,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44550&codeCd=N000001&codeSeq=1100000,20221213
"[VR] 누구에게나 반복되는 사고, 사고도돌이표 <천장크레인편>",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=44368&codeCd=N000001&codeSeq=1110100,20221020
[VR] 이동식크레인! 사고사례를 통한 작업계획서 알아보기!  ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43811&codeCd=N000001&codeSeq=1120000,20220211
(발간안내)2022년 월간 안전보건 2월호 ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43906&codeCd=N000001&codeSeq=1100000,20220128
"[VR] 벌목 작업, 벌도목에 깔림 사고사례 VR콘텐츠",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43808&codeCd=N000001&codeSeq=1990000,20211230
2021 사례로 보는 중대재해예방 가이드,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43827&codeCd=N000001&codeSeq=1100000,20211223
조선업 안전관리모델_엔진기계공,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43649&codeCd=N000001&codeSeq=1110100,20211208
[안전보건규칙 개정] 벌목작업 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43654&codeCd=N000001&codeSeq=1990000,20211123
사망사고 발생경고(골프장) OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43466&codeCd=N000001&codeSeq=1150100,20210914
<LH> 건설현장 안전보건 VR콘텐츠 4종(사고사례 12가지),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43458&codeCd=N000001&codeSeq=1120000,20210902
중대사고 이슈리포트(3호),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43379&codeCd=N000001&codeSeq=1100000,20210831
전문건설공종 안전관리 해체공사 안전작업절차서,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43334&codeCd=N000001&codeSeq=1120000,20210831
FRC 적재작업 가이드 및 자율점검표 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43331&codeCd=N000001&codeSeq=1150100,20210830
보호구 착용상태 확인 ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43353&codeCd=N000001&codeSeq=1100000,20210716
보호구 착용 (아맞다 보호구!) ,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43352&codeCd=N000001&codeSeq=1100000,20210716
지게차 끼임사고 예방(리플릿),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43359&codeCd=N000001&codeSeq=1100000,20210708
(캠페인) 건설현장 추락사고예방 카드북,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43293&codeCd=N000001&codeSeq=1120000,20210701
(지게차/차량계 건설기계) 끼임사고 예방 안전수칙,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43306&codeCd=N000001&codeSeq=1110100,20210623
장마철 건설현장 안전보건 길잡이(2021),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43211&codeCd=N000001&codeSeq=1120000,20210611
동영상 VR 콘텐츠 - 깔림(천장크레인) <CG기반>,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43285&codeCd=N000001&codeSeq=1110100,20210608
(크레인) 안전보건 VR 끼임재해예방 교재,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43219&codeCd=N000001&codeSeq=1110100,20210604
(제조업) 안전보건 VR 교재,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43231&codeCd=N000001&codeSeq=1110100,20210603
2021 안전보건자료 활용가이드 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43243&codeCd=N000001&codeSeq=1100000,20210602
차량계 건설기계 작업 전 안전점검 OPS,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43126&codeCd=N000001&codeSeq=1100000,20210527
동영상 VR 콘텐츠 - 깔림(굴착기 버킷) <실사기반>,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42808&codeCd=N000001&codeSeq=1120000,20210524
건설폐기물 처리업 안전작업 가이드(책자),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43212&codeCd=N000001&codeSeq=1120000,20210517
[Quick Message] 건축물 해체철거 붕괴사고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43202&codeCd=N000001&codeSeq=1120000,20210504
[Quick Message] 차량계 건설기계 깔림/끼임사고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43167&codeCd=N000001&codeSeq=1120000,20210427
[안전보건공단X광고천재 이제석] 보호구 포스터 8종,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42662&codeCd=N000001&codeSeq=1100000,20210409
[Quick Message] 주택개조공사 붕괴 사고,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43085&codeCd=N000001&codeSeq=1120000,20210406
"[Quick Message] 벌목작업 중 벌도목에 의한 깔림, 충돌 재해",http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43082&codeCd=N000001&codeSeq=1990000,20210402
[조우종의 폭풍검색] 타워크레인 신호수작업,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42795&codeCd=N000001&codeSeq=1120000,20210326
어업에서의 사망사고 예방을 위한 안전한 작업(리플릿),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=43026&codeCd=N000001&codeSeq=1990000,20210310
작업 전 안전점검(지게차) - 자율안전점검표 포함,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42972&codeCd=N000001&codeSeq=1110100,20210219
위험기계기구 안전검사 매뉴얼 책자(6.산업용리프트),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42785&codeCd=N000001&codeSeq=1110100,20201230
위험기계기구 안전검사 매뉴얼 책자(3.이동식크레인),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42781&codeCd=N000001&codeSeq=1100000,20201230
위험기계기구 안전검사 매뉴얼 책자(2.고소작업대),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42780&codeCd=N000001&codeSeq=1100000,20201230
위험기계기구 안전검사 매뉴얼 책자_(1.크레인),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42779&codeCd=N000001&codeSeq=1100000,20201230
산재예방 연구브리프 제4호,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42359&codeCd=N000001&codeSeq=1100000,20200918
[카드뉴스] 당신이 중대재해에 대해 모르는 7가지,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42361&codeCd=N000001&codeSeq=1100000,20200910
에어컨 설치수리 안전작업가이드,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42366&codeCd=N000001&codeSeq=1150100,20200828
찾아가는 VR 표준교안(건설업),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42387&codeCd=N000001&codeSeq=1120000,20200731
news release (2020-5호)_1,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42384&codeCd=N000001&codeSeq=1100000,20200731
찾아가는 VR 표준교안(제조업),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42383&codeCd=N000001&codeSeq=1110100,20200731
news release (2020-1호)_1,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41942&codeCd=N000001&codeSeq=1100000,20200731
안전보안관 교육용 OPL,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42211&codeCd=N000001&codeSeq=1120000,20200610
안전보건스티커(크레인),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=42130&codeCd=N000001&codeSeq=1100000,20200521
위험성평가 사업주교육,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41963&codeCd=N000001&codeSeq=1100000,20200511
지게차 법 개정사항 주요 Q&A,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41894&codeCd=N000001&codeSeq=1100000,20200305
(교안)  아스팔트피니셔 운전자의 안전보건(특수형태근로종사자_건설기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41786&codeCd=N000001&codeSeq=1120000,20200224
(교안)  지게차 운전자의 안전보건(특수형태근로종사자_건설기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41780&codeCd=N000001&codeSeq=1100000,20200224
특수형태근로종사자 특수건설기계 운전자 안전보건교육,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41793&codeCd=N000001&codeSeq=1120000,20200218
(교안)  항타 및 항발기 운전자의 안전보건(특수형태근로종사자_건설기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41791&codeCd=N000001&codeSeq=1120000,20200218
(교안) 콘크리트믹서트럭 운전자의 안전보건(특수형태근로종사자_건설기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41787&codeCd=N000001&codeSeq=1120000,20200218
(교안)  롤러 운전자의 안전보건(특수형태근로종사자_건설기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41784&codeCd=N000001&codeSeq=1120000,20200218
(교안)  덤프트럭 운전자의 안전보건(특수형태근로종사자_건설기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41781&codeCd=N000001&codeSeq=1120000,20200218
(교안)  로더 운전자의 안전보건(특수형태근로종사자_건설기계),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41779&codeCd=N000001&codeSeq=1120000,20200218
(교안)  골프장 캐디의 안전보건(특수형태근로종사자),http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41773&codeCd=N000001&codeSeq=1150100,20200218
(안전보건스티커) 물체이동 금지,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=40517&codeCd=N000001&codeSeq=1100000,20200211
(특수형태근로종사자)콘크리트믹서트럭 운전자의 안전보건,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41755&codeCd=N000001&codeSeq=1120000,20200210
(특수형태근로종사자)아스팔트피니셔 운전자 안전보건교육,http://www.kosha.or.kr/aicuration/index.do?mode=detail&medSeq=41754&codeCd=N000001&codeSeq=1120000,20200207
